7.32,27.00,-42.30
7.32,27.00,-42.30
6.96,27.30,-42.36
7.14,27.30,-42.30
6.96,26.82,-42.42
7.26,26.82,-42.42
7.14,26.94,-42.00
6.96,27.18,-42.00
6.96,27.18,-42.06
7.32,27.12,-42.12
7.32,27.12,-42.06
6.96,27.06,-42.00
6.84,27.24,-42.00
6.54,27.24,-42.24
6.54,27.24,-42.66
6.54,27.24,-42.60
6.42,27.42,-42.54
5.88,27.54,-42.54
5.88,27.42,-42.60
6.06,27.36,-42.72
6.54,27.60,-42.72
6.84,27.48,-42.42
6.90,27.66,-42.42
6.84,27.48,-42.42
7.32,27.48,-42.48
7.32,27.36,-42.48
7.32,27.36,-42.42
7.32,27.48,-42.78
6.96,27.30,-42.66
6.78,27.24,-42.78
6.60,27.06,-42.66
6.42,27.06,-42.72
6.42,26.88,-42.60
6.60,27.00,-42.18
6.60,27.06,-42.18
6.78,27.24,-41.76
7.14,27.30,-41.70
7.32,27.30,-41.70
7.68,27.30,-41.82
7.86,27.30,-41.88
7.68,27.30,-41.94
7.68,27.30,-42.42
7.68,27.48,-42.42
7.32,27.18,-42.48
7.32,27.12,-42.48
6.96,27.00,-42.42
6.60,26.70,-42.60
6.96,26.70,-42.48
7.14,26.76,-42.42
7.32,26.76,-42.42
7.44,26.46,-42.48
7.80,26.34,-42.48
7.44,26.28,-42.54
7.80,26.58,-42.54
7.80,26.88,-42.54
7.44,26.82,-42.60
7.26,26.82,-42.60
6.84,26.82,-42.12
6.42,26.88,-41.70
6.00,27.18,-41.76
5.88,27.24,-41.76
5.70,27.06,-41.82
5.70,26.94,-41.58
5.52,26.94,-42.12
5.34,26.88,-42.18
5.64,27.06,-42.60
5.70,27.06,-43.08
6.00,27.24,-43.02
6.42,27.24,-43.02
6.60,27.24,-42.96
6.54,27.54,-43.20
6.72,27.42,-42.30
6.90,27.48,-42.48
6.72,27.24,-42.48
6.84,27.18,-42.48
6.66,26.64,-42.66
6.66,26.82,-42.66
6.24,26.82,-42.78
6.24,26.82,-42.60
6.00,27.06,-43.08
5.82,27.36,-42.78
5.52,27.36,-42.78
5.28,27.12,-42.72
5.16,27.48,-42.48
4.80,27.30,-42.36
4.92,26.94,-42.72
4.98,26.76,-43.08
5.28,26.58,-43.20
5.16,26.16,-43.32
5.40,26.04,-43.32
5.40,26.34,-43.38
5.40,26.04,-43.38
5.40,26.04,-43.38
5.58,26.16,-43.02
5.52,25.86,-42.66
5.34,25.80,-42.66
5.76,25.80,-42.66
5.76,25.80,-42.66
5.88,25.80,-42.66
5.94,25.80,-42.78
5.94,25.50,-42.84
5.94,25.50,-42.84
6.18,25.56,-42.78
6.36,25.62,-42.60
5.94,25.86,-42.60
5.88,25.86,-42.78
6.06,25.92,-42.78
6.06,26.16,-42.96
6.24,26.34,-43.14
6.06,26.64,-43.56
5.82,26.76,-43.86
5.52,26.52,-44.04
5.64,26.52,-44.04
6.06,26.64,-43.80
5.88,26.58,-43.98
5.76,26.34,-43.80
5.58,26.16,-43.68
5.52,25.86,-43.20
5.94,25.74,-43.02
6.24,25.98,-42.84
6.42,25.98,-42.84
6.24,25.98,-43.02
6.12,25.62,-42.84
6.36,25.62,-42.84
6.30,25.92,-42.84
6.36,26.16,-43.20
6.24,26.46,-43.38
6.06,26.16,-43.56
5.88,25.80,-43.56
5.88,25.68,-43.38
5.94,25.80,-43.56
5.76,25.80,-43.74
5.88,25.68,-43.74
5.88,25.68,-43.38
5.70,25.32,-43.20
5.70,25.50,-43.02
6.06,25.86,-43.02
6.24,25.68,-43.20
6.72,25.98,-43.02
6.66,25.74,-42.72
6.54,25.26,-42.66
6.90,25.20,-42.66
7.08,25.56,-42.84
7.08,25.68,-42.84
6.72,25.56,-42.84
6.36,25.74,-42.84
5.82,25.68,-42.84
5.94,26.22,-43.14
6.42,26.70,-43.20
6.06,26.40,-43.20
6.06,26.34,-43.02
5.94,26.22,-43.02
6.30,26.10,-43.02
6.30,26.10,-43.20
6.30,25.80,-43.20
6.48,25.44,-43.20
6.48,25.44,-43.38
6.66,25.80,-43.56
6.48,25.62,-43.56
6.72,25.44,-43.56
6.36,25.38,-43.56
6.36,25.08,-43.20
6.36,25.08,-43.38
6.36,25.08,-43.38
6.18,25.20,-43.38
6.00,24.78,-43.38
6.00,25.08,-43.38
5.88,25.26,-43.38
6.00,25.26,-43.56
6.00,25.62,-43.98
5.94,25.86,-44.22
5.76,25.86,-44.28
5.58,25.50,-44.28
5.76,25.62,-44.10
5.94,25.32,-44.40
5.82,25.32,-44.76
5.64,25.44,-44.58
5.82,25.08,-44.34
6.30,25.02,-43.80
6.30,25.08,-43.98
6.66,25.44,-43.68
6.84,25.74,-43.62
6.60,25.98,-43.44
6.84,26.04,-43.08
6.84,26.22,-43.08
6.84,26.46,-42.84
6.42,26.52,-42.96
6.42,26.70,-42.60
5.94,26.64,-42.72
5.58,26.52,-42.78
5.58,26.40,-42.60
5.40,26.40,-42.60
5.34,26.22,-42.78
5.34,26.34,-42.78
5.40,26.22,-42.78
5.34,26.34,-42.78
5.34,26.40,-42.96
5.52,26.40,-43.14
5.52,26.40,-43.14
5.70,26.52,-43.02
5.70,26.70,-42.84
5.46,26.58,-42.96
5.64,26.70,-42.96
6.06,26.70,-43.14
6.48,26.64,-43.26
6.48,26.46,-43.08
6.48,26.28,-43.02
6.66,26.28,-43.08
7.08,26.04,-43.08
7.38,26.04,-43.26
7.20,26.04,-43.26
6.84,25.92,-43.08
6.66,25.92,-42.90
6.48,25.80,-42.90
6.60,25.98,-43.02
6.24,25.68,-43.02
6.06,25.68,-43.20
6.00,25.44,-43.20
6.36,25.44,-43.20
6.54,25.44,-43.20
6.54,25.44,-43.02
6.48,25.56,-43.02
6.48,25.56,-43.02
6.66,25.74,-43.02
6.66,25.98,-42.84
6.42,26.34,-42.84
6.06,26.34,-43.20
6.42,26.34,-43.20
6.42,26.34,-43.20
6.66,26.52,-43.56
6.84,26.64,-43.56
7.02,26.76,-43.56
6.84,26.70,-43.56
7.26,26.94,-43.38
7.62,26.94,-43.02
7.50,27.00,-42.90
7.68,27.12,-42.90
7.86,27.24,-42.48
8.04,27.24,-42.42
8.04,27.24,-42.42
8.40,27.36,-42.36
8.52,27.06,-42.30
8.22,27.06,-42.30
8.16,26.76,-42.36
8.16,26.94,-42.36
7.98,26.94,-42.36
7.80,26.94,-42.48
7.62,26.94,-42.42
7.62,26.94,-42.42
7.50,27.00,-42.42
7.98,27.06,-42.42
7.80,27.24,-42.30
7.62,27.00,-42.24
7.80,26.94,-42.24
7.98,26.94,-42.12
8.16,26.94,-41.76
7.98,26.94,-41.76
7.80,26.94,-41.76
7.20,26.94,-42.00
7.20,26.94,-42.00
7.20,26.82,-42.00
6.84,26.64,-42.00
6.84,26.82,-42.06
6.48,26.82,-42.48
6.48,27.00,-42.42
6.54,27.18,-42.42
6.96,27.36,-42.18
7.14,27.66,-42.18
7.14,27.90,-42.24
7.50,28.38,-42.36
7.08,28.20,-42.36
7.08,28.74,-42.36
7.26,28.56,-42.36
7.26,28.38,-42.36
7.26,28.38,-42.36
6.90,28.20,-42.42
6.90,28.56,-42.36
6.90,28.38,-42.36
6.96,28.56,-42.24
7.14,28.56,-42.18
6.96,28.74,-42.18
7.02,28.92,-42.18
6.84,28.92,-42.18
7.20,29.10,-42.12
7.14,28.56,-42.18
6.78,28.74,-42.18
7.14,29.10,-42.30
7.14,28.74,-42.30
7.32,28.74,-42.36
7.32,28.74,-42.36
7.32,28.56,-42.36
7.14,28.38,-42.36
6.96,28.56,-42.30
7.32,28.56,-42.18
6.90,27.90,-42.06
7.02,27.48,-42.06
7.02,27.48,-42.00
7.20,27.48,-42.06
7.20,28.02,-42.18
7.38,28.02,-42.24
7.56,27.84,-42.30
7.38,27.84,-42.42
7.86,27.84,-42.48
7.68,28.02,-42.48
7.50,28.02,-42.60
7.32,27.84,-42.48
7.50,27.30,-42.48
7.14,27.48,-42.48
7.14,27.48,-42.48
7.32,27.48,-42.42
7.14,27.54,-42.42
7.14,27.66,-42.48
7.14,27.66,-42.66
7.32,27.84,-42.78
6.90,28.38,-42.72
7.08,28.38,-42.60
6.90,28.56,-42.54
6.72,28.38,-42.18
6.90,28.56,-41.76
6.90,28.74,-41.76
6.72,28.56,-41.58
