4.86,48.72,-39.54
4.68,48.72,-39.00
4.14,48.54,-37.80
4.20,48.60,-38.04
4.38,48.54,-37.62
4.92,48.96,-38.04
5.10,49.62,-37.62
4.20,49.68,-35.58
3.06,49.74,-34.32
2.64,49.32,-34.56
2.94,49.20,-35.82
3.72,48.96,-37.98
4.62,49.44,-39.54
4.62,49.44,-39.54
4.44,49.26,-39.42
4.26,49.26,-39.36
4.62,48.96,-39.54
5.04,49.14,-39.24
5.52,49.26,-39.78
5.28,49.50,-39.18
4.98,49.50,-38.76
4.44,49.14,-38.04
4.26,49.14,-37.86
4.44,49.14,-37.86
4.38,49.44,-37.74
4.02,49.44,-37.38
3.60,49.32,-36.96
3.84,49.50,-37.14
4.08,49.50,-37.38
4.92,49.74,-37.80
5.28,49.92,-37.80
5.28,49.92,-37.86
5.22,49.44,-38.04
5.16,49.26,-38.46
5.16,49.32,-38.64
5.16,49.14,-38.46
4.86,48.96,-38.04
4.44,49.14,-37.86
3.96,48.72,-37.68
3.72,48.84,-37.86
3.72,48.84,-37.98
4.20,49.26,-38.16
4.20,49.14,-37.68
4.20,49.14,-37.86
4.44,48.96,-38.22
4.86,48.96,-39.06
5.16,49.62,-39.42
5.88,49.80,-39.42
5.88,50.16,-39.42
5.52,49.80,-39.24
5.70,49.92,-39.78
5.70,49.92,-39.54
5.46,50.10,-39.18
4.98,49.74,-38.28
5.16,49.56,-37.86
4.50,48.90,-37.68
4.62,48.96,-37.86
4.98,49.14,-38.28
4.98,49.14,-38.46
4.98,49.14,-38.58
4.32,49.32,-38.58
3.90,49.68,-39.00
3.90,49.86,-39.54
4.56,50.52,-39.48
4.44,50.04,-38.88
4.08,50.22,-38.34
3.90,49.98,-38.10
3.96,50.34,-37.98
4.80,49.98,-37.98
5.40,49.80,-37.50
4.80,48.96,-36.84
4.08,48.60,-36.84
4.32,48.96,-37.26
4.50,48.96,-37.26
4.68,48.96,-37.32
4.68,48.60,-37.08
4.68,48.96,-37.08
4.56,48.78,-37.02
4.74,49.14,-37.26
4.98,48.90,-37.68
4.98,48.54,-38.04
5.58,48.54,-39.00
5.88,48.72,-39.18
5.58,48.72,-39.48
5.34,48.54,-39.84
5.52,48.54,-40.32
5.52,48.60,-40.62
5.04,48.42,-40.32
4.62,48.78,-39.72
3.72,48.42,-38.76
3.48,48.48,-38.34
3.72,48.48,-38.34
3.72,48.30,-37.68
3.54,48.66,-37.26
3.30,48.66,-36.84
3.72,48.66,-37.20
3.90,48.78,-37.02
4.56,49.26,-37.44
4.80,49.26,-37.68
4.80,49.44,-37.38
4.62,49.86,-37.20
4.44,49.86,-36.42
4.98,50.22,-36.06
4.74,50.58,-35.46
4.74,50.16,-35.58
4.08,49.68,-35.28
3.30,49.20,-34.56
3.30,49.02,-35.10
3.30,48.60,-35.52
3.48,48.24,-35.94
3.48,48.06,-36.30
3.72,48.12,-36.72
3.84,48.36,-37.02
4.26,48.36,-37.32
5.04,48.84,-38.04
5.10,49.20,-37.32
5.10,49.38,-37.26
4.92,49.56,-37.26
4.62,49.32,-37.50
4.62,49.26,-37.68
4.62,49.08,-38.46
4.26,49.08,-38.52
4.02,48.96,-38.40
4.02,48.78,-38.94
3.84,49.02,-39.18
4.20,49.32,-40.26
4.02,49.32,-39.96
4.44,49.38,-40.08
4.32,49.38,-39.72
4.26,49.38,-39.96
4.26,49.50,-40.08
4.26,49.68,-39.72
4.62,49.44,-39.72
4.08,48.96,-38.82
4.26,48.96,-38.82
3.90,48.84,-38.82
4.20,49.26,-39.00
5.04,49.68,-38.82
5.34,49.92,-38.76
5.34,50.16,-38.40
5.16,49.98,-37.32
5.10,49.98,-36.90
5.10,49.98,-36.72
4.98,50.10,-36.66
4.98,50.16,-36.06
4.38,50.16,-36.06
4.50,49.98,-36.06
4.44,49.32,-36.42
4.44,49.32,-36.84
4.92,49.50,-37.44
4.62,49.50,-37.62
4.62,49.50,-37.62
4.62,49.26,-38.22
4.80,49.26,-38.46
4.68,49.14,-38.76
4.44,49.14,-38.40
4.62,49.80,-38.58
4.20,49.80,-38.16
4.26,49.68,-38.58
4.38,49.26,-39.12
4.56,49.50,-39.30
4.98,49.26,-39.42
4.98,49.08,-39.42
4.98,49.26,-39.60
5.22,48.84,-39.84
5.64,48.66,-39.84
5.58,48.48,-39.06
5.34,48.48,-38.52
4.98,48.18,-38.10
4.68,48.00,-37.92
4.68,48.24,-37.50
4.98,48.06,-37.50
4.68,47.88,-37.08
4.26,47.88,-36.90
4.50,47.88,-37.32
4.50,48.24,-37.44
4.86,48.42,-37.86
5.16,48.90,-38.04
5.22,48.90,-38.22
4.98,49.26,-37.62
4.80,49.26,-37.50
4.80,49.14,-37.68
4.80,49.32,-37.62
4.80,49.14,-37.08
4.62,48.78,-36.72
3.84,48.78,-34.92
2.28,48.48,-33.66
1.62,48.00,-34.08
1.62,47.58,-35.22
2.52,47.64,-36.84
3.12,48.12,-38.16
3.72,48.42,-38.58
3.90,48.84,-38.04
3.84,49.20,-38.16
4.02,49.86,-37.92
4.14,49.86,-37.44
3.78,50.04,-36.84
3.48,50.04,-36.84
3.78,49.68,-37.20
3.96,49.68,-38.40
3.96,49.68,-38.40
3.90,49.32,-37.98
4.20,48.96,-37.98
3.84,48.60,-37.98
4.20,48.60,-38.58
4.14,48.48,-38.58
4.14,48.48,-38.28
4.20,48.90,-37.80
4.02,49.08,-37.38
4.02,49.08,-37.74
4.20,48.78,-38.22
4.44,48.96,-38.22
4.44,49.14,-37.62
4.26,49.26,-37.80
